# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Oct 22 09:05:46 2024
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1
# CONSTRAINT:  and pl_controv_flag = 0)
#
# COLUMN pl_name:        Planet Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
#
pl_name,default_flag,discoverymethod,disc_year,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,st_spectype,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,sy_dist,sy_disterr1,sy_disterr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
Kepler-17 b,1,Transit,2011,0,1.48571080,0.00000020,-0.00000020,0,0.025910,0.000370,-0.000360,0,14.680,0.220,-0.220,0,778.65000,34.96000,-34.96000,0,,1.01,,,0,1.04,,,0,720.7530000,10.3430000,-10.3430000,14.1311000,0.0007670,-0.0007670
Kepler-170 b,1,Transit,2014,0,7.93059200,0.00001400,-0.00001400,0,0.080000,,,0,3.200,0.220,-0.220,0,,,,,,1.03,0.06,-0.06,0,,,,,738.6570000,11.0540000,-10.7380000,14.3469000,0.0002600,-0.0002600
Kepler-170 c,1,Transit,2014,0,16.66586300,0.00005300,-0.00005300,0,0.131000,,,0,2.860,0.170,-0.170,0,,,,,,1.03,0.06,-0.06,0,,,,,738.6570000,11.0540000,-10.7380000,14.3469000,0.0002600,-0.0002600
Kepler-1700 b,1,Transit,2020,0,234.23900000,,,0,,,,,2.901,,,0,,,,,,1.09,,,0,1.12,,,0,717.5970000,8.6750000,-8.4730000,13.6285000,0.0002160,-0.0002160
Kepler-1701 b,1,Transit,2020,0,169.13400000,,,0,,,,,2.222,,,0,,,,,,0.84,,,0,0.87,,,0,584.1420000,6.7525000,-6.7525000,14.5504000,0.0003350,-0.0003350
Kepler-1702 b,1,Transit,2020,0,18.50120000,,,0,,,,,1.602,,,0,,,,,,0.73,,,0,0.85,,,0,857.1400000,26.0590000,-24.5910000,15.7743000,0.0005330,-0.0005330
Kepler-1704 b,1,Transit,2013,0,988.88112000,0.00091000,-0.00091000,0,2.027000,0.024000,-0.030000,0,11.949,0.493,-0.471,0,1322.16617,92.17024,-88.99195,0,,1.70,0.06,-0.06,0,1.13,0.04,-0.05,0,835.4550000,9.3230000,-9.1220000,13.2514000,0.0002300,-0.0002300
Kepler-1705 b,1,Transit,2014,0,9.03502000,0.00065000,-0.00064000,0,,,,,2.030,0.120,-0.140,0,4.47000,0.48000,-0.43000,0,,1.26,0.03,-0.05,0,1.14,0.09,-0.08,0,1633.4900000,90.8100000,-81.8700000,15.4974000,0.0004520,-0.0004520
Kepler-1705 c,1,Transit,2021,0,11.28000000,0.00110000,-0.00090000,0,,,,,2.050,0.140,-0.150,0,5.42000,0.61000,-0.57000,0,,1.26,0.03,-0.05,0,1.14,0.09,-0.08,0,1633.4900000,90.8100000,-81.8700000,15.4974000,0.0004520,-0.0004520
Kepler-1708 b,1,Transit,2021,0,737.11310000,0.00146000,-0.00770000,0,1.640000,0.100000,-0.100000,0,9.960,0.600,-0.590,0,1462.01067,,,1,,1.12,0.06,-0.06,0,1.09,0.07,-0.07,0,1666.6900000,102.4300000,-91.4000000,15.6837000,0.0004600,-0.0004600
Kepler-1709 b,1,Transit,2021,0,65.70459747,,,0,,,,,3.124,,,0,,,,,,1.04,0.16,-0.09,0,1.00,0.07,-0.06,0,273.9460000,1.8940000,-1.8670000,11.6176000,0.0002100,-0.0002100
Kepler-171 b,1,Transit,2014,0,4.16697200,0.00000700,-0.00000700,0,0.050000,,,0,2.340,1.050,-1.050,0,,,,,,0.84,0.38,-0.38,0,,,,,863.8550000,18.3290000,-18.3290000,14.9053000,0.0006330,-0.0006330
Kepler-171 c,1,Transit,2014,0,11.46346200,0.00002600,-0.00002600,0,0.098000,,,0,2.560,1.150,-1.150,0,,,,,,0.84,0.38,-0.38,0,,,,,863.8550000,18.3290000,-18.3290000,14.9053000,0.0006330,-0.0006330
Kepler-171 d,1,Transit,2014,0,39.59551900,0.00069900,-0.00069900,0,0.223000,,,0,1.890,0.900,-0.900,0,,,,,,0.84,0.38,-0.38,0,,,,,863.8550000,18.3290000,-18.3290000,14.9053000,0.0006330,-0.0006330
Kepler-1710 b,1,Transit,2021,0,14.91110039,,,0,,,,,3.197,,,0,,,,,,0.90,0.11,-0.06,0,0.93,0.05,-0.07,0,305.1930000,2.3850000,-2.3490000,12.5606000,0.0001690,-0.0001690
Kepler-1711 b,1,Transit,2021,0,21.06080055,,,0,,,,,1.923,,,0,,,,,,1.03,0.15,-0.12,0,0.94,0.07,-0.06,0,590.2680000,,,13.1844000,0.0017710,-0.0017710
Kepler-1712 b,1,Transit,2021,0,13.81499958,,,0,,,,,2.284,,,0,,,,,,0.51,0.03,-0.05,0,0.52,0.04,-0.04,0,156.2640000,0.4730000,-0.4730000,14.1997000,0.0004700,-0.0004700
Kepler-1713 b,1,Transit,2021,0,18.01160049,,,0,,,,,1.717,,,0,,,,,,1.46,0.06,-0.09,0,1.30,0.06,-0.07,0,295.2930000,2.2480000,-2.2150000,10.8652000,0.0002560,-0.0002560
Kepler-1714 b,1,Transit,2021,0,10.27530003,,,0,,,,,3.264,,,0,,,,,,2.09,0.10,-0.15,0,1.45,0.06,-0.15,0,409.4600000,4.2670000,-4.1810000,10.9663000,0.0003660,-0.0003660
Kepler-1715 b,1,Transit,2021,0,35.59730148,,,0,,,,,4.140,,,0,,,,,,1.21,0.21,-0.14,0,1.08,0.10,-0.07,0,522.6050000,16.0440000,-15.1310000,12.3012000,0.0001800,-0.0001800
Kepler-1716 b,1,Transit,2021,0,35.58100128,,,0,,,,,2.425,,,0,,,,,,0.68,0.04,-0.03,0,0.75,0.03,-0.06,0,195.4390000,0.9780000,-0.9680000,12.9403000,0.0002350,-0.0002350
Kepler-1717 b,1,Transit,2021,0,30.65279961,,,0,,,,,2.989,,,0,,,,,,1.64,0.28,-0.34,0,1.16,0.14,-0.10,0,1008.7900000,17.6600000,-17.0850000,13.3000000,0.0004050,-0.0004050
Kepler-1718 b,1,Transit,2021,0,135.18800350,,,0,,,,,2.569,,,0,,,,,,0.91,0.12,-0.08,0,0.85,0.07,-0.05,0,375.5220000,3.0300000,-2.9820000,12.7350000,0.0001760,-0.0001760
Kepler-1719 b,1,Transit,2021,0,6.14955997,,,0,,,,,3.950,,,0,,,,,,1.77,0.28,-0.46,0,1.08,0.12,-0.12,0,905.4060000,10.8030000,-10.5560000,13.3258000,0.0001960,-0.0001960
Kepler-172 b,1,Transit,2014,0,2.94030900,0.00000700,-0.00000700,0,0.040000,,,0,2.350,0.420,-0.420,0,,,,,,1.08,0.19,-0.19,0,,,,,828.5920000,18.4820000,-17.7070000,14.5369000,0.0002700,-0.0002700
Kepler-172 c,1,Transit,2014,0,6.38899600,0.00002000,-0.00002000,0,0.068000,,,0,2.860,0.530,-0.530,0,,,,,,1.08,0.19,-0.19,0,,,,,828.5920000,18.4820000,-17.7070000,14.5369000,0.0002700,-0.0002700
Kepler-172 d,1,Transit,2014,0,14.62711900,0.00010500,-0.00010500,0,0.118000,,,0,2.250,0.400,-0.400,0,,,,,,1.08,0.19,-0.19,0,,,,,828.5920000,18.4820000,-17.7070000,14.5369000,0.0002700,-0.0002700
Kepler-172 e,1,Transit,2014,0,35.11873600,0.00025300,-0.00025300,0,0.211000,,,0,2.760,0.560,-0.560,0,,,,,,1.08,0.19,-0.19,0,,,,,828.5920000,18.4820000,-17.7070000,14.5369000,0.0002700,-0.0002700
Kepler-1720 b,1,Transit,2021,0,12.70639992,,,0,,,,,3.216,,,0,,,,,,0.84,0.20,-0.07,0,0.94,0.08,-0.11,0,629.4450000,7.2390000,-7.0800000,14.6634000,0.0002510,-0.0002510
Kepler-1721 b,1,Transit,2021,0,4.59238005,,,0,,,,,3.119,,,0,,,,,,0.80,0.14,-0.06,0,0.89,0.07,-0.10,0,641.3740000,8.3030010,-8.0970000,14.8762000,0.0003170,-0.0003170
Kepler-1722 b,1,Transit,2021,0,9.17856979,,,0,,,,,2.867,,,0,,,,,,0.79,0.18,-0.07,0,0.88,0.08,-0.10,0,772.2830000,15.1640000,-14.6010000,14.8579000,0.0003620,-0.0003620
Kepler-1723 b,1,Transit,2021,0,39.75289917,,,0,,,,,2.880,,,0,,,,,,1.01,0.31,-0.13,0,0.96,0.14,-0.10,0,811.2780000,10.6695000,-10.6695000,14.2875000,0.0002820,-0.0002820
Kepler-1724 b,1,Transit,2021,0,6.45442009,,,0,,,,,2.837,,,0,,,,,,0.94,0.29,-0.10,0,1.02,0.12,-0.14,0,1060.7700000,24.7000000,-23.6200000,14.8169000,0.0003320,-0.0003320
Kepler-1725 b,1,Transit,2021,0,16.71990013,,,0,,,,,2.813,,,0,,,,,,1.08,0.18,-0.10,0,1.05,0.09,-0.07,0,558.6520000,5.5280000,-5.4230000,13.0267000,0.0003710,-0.0003710
Kepler-1726 b,1,Transit,2021,0,18.39629936,,,0,,,,,2.509,,,0,,,,,,0.80,0.08,-0.04,0,0.88,0.04,-0.06,0,390.5520000,2.0660000,-2.0450000,13.6766000,0.0003030,-0.0003030
Kepler-1727 b,1,Transit,2021,0,9.02929974,,,0,,,,,3.173,,,0,,,,,,0.82,0.14,-0.08,0,0.82,0.10,-0.08,0,894.1870000,22.3780000,-22.3780000,15.3759000,0.0003980,-0.0003980
Kepler-1728 b,1,Transit,2021,0,4.78299999,,,0,,,,,2.955,,,0,,,,,,0.81,0.11,-0.06,0,0.89,0.05,-0.08,0,651.7830000,9.6110000,-9.3410000,15.0840000,0.0003850,-0.0003850
Kepler-1729 b,1,Transit,2021,0,4.22097015,,,0,,,,,3.894,,,0,,,,,,0.52,0.11,-0.11,0,0.54,0.11,-0.11,0,576.1810000,12.4470000,-11.9400000,15.6458000,0.0005230,-0.0005230
Kepler-173 b,1,Transit,2014,0,4.26374200,0.00002100,-0.00002100,0,0.048000,,,0,1.290,0.640,-0.640,0,,,,,,0.95,0.47,-0.47,0,,,,,833.1650000,14.8280000,-14.8280000,14.2578000,0.0004710,-0.0004710
Kepler-173 c,1,Transit,2014,0,8.00577700,0.00001500,-0.00001500,0,0.074000,,,0,2.430,1.210,-1.210,0,,,,,,0.95,0.47,-0.47,0,,,,,833.1650000,14.8280000,-14.8280000,14.2578000,0.0004710,-0.0004710
Kepler-1730 b,1,Transit,2021,0,13.81019974,,,0,,,,,4.485,,,0,,,,,,1.14,0.33,-0.22,0,1.01,0.15,-0.12,0,1427.0800000,61.5000000,-56.7200000,15.3758000,0.0003710,-0.0003710
Kepler-1731 b,1,Transit,2021,0,21.76129913,,,0,,,,,2.933,,,0,,,,,,0.72,0.05,-0.03,0,0.78,0.03,-0.05,0,169.9480000,0.6410000,-0.6360000,12.4974000,0.0003990,-0.0003990
Kepler-1732 b,1,Transit,2021,0,32.31240082,,,0,,,,,4.099,,,0,,,,,,1.49,0.24,-0.33,0,1.04,0.11,-0.08,0,1289.4100000,41.9500000,-41.9500000,14.7163000,0.0003490,-0.0003490
Kepler-1733 b,1,Transit,2021,0,9.22957993,,,0,,,,,3.636,,,0,,,,,,1.25,0.21,-0.09,0,1.27,0.08,-0.09,0,2080.5100000,135.3800000,-135.3800000,15.3570000,0.0004260,-0.0004260
Kepler-1734 b,1,Transit,2021,0,6.79685020,,,0,,,,,3.089,,,0,,,,,,0.97,0.30,-0.10,0,1.05,0.14,-0.14,0,1482.8300000,54.5850000,-54.5850000,15.3171000,0.0003630,-0.0003630
Kepler-1735 b,1,Transit,2021,0,7.71792984,,,0,,,,,1.194,,,0,,,,,,0.51,0.04,-0.04,0,0.54,0.03,-0.04,0,245.3030000,1.5080000,-1.5080000,15.2237000,0.0005210,-0.0005210
Kepler-1736 b,1,Transit,2021,0,37.81029892,,,0,,,,,3.877,,,0,,,,,,0.97,0.30,-0.12,0,0.98,0.13,-0.12,0,1430.0000000,51.5700000,-51.5700000,14.6161000,0.0003360,-0.0003360
Kepler-1737 b,1,Transit,2021,0,64.61750031,,,0,,,,,5.395,,,0,,,,,,0.88,0.09,-0.10,0,0.83,0.07,-0.06,0,,,,15.3741000,0.0035210,-0.0035210
Kepler-1738 b,1,Transit,2021,0,7.67463016,,,0,,,,,2.825,,,0,,,,,,1.00,0.32,-0.11,0,1.08,0.14,-0.14,0,1302.8700000,44.9200000,-42.0800000,15.4178000,0.0003890,-0.0003890
Kepler-1739 b,1,Transit,2021,0,7.34370995,,,0,,,,,2.431,,,0,,,,,,0.76,0.17,-0.06,0,0.86,0.09,-0.10,0,783.6660000,13.8540000,-13.3880000,14.6422000,0.0002940,-0.0002940
Kepler-174 b,1,Transit,2014,0,13.98179000,0.00002400,-0.00002400,0,0.100000,,,0,1.960,0.110,-0.110,0,,,,,,0.62,0.03,-0.03,0,,,,,384.7570000,2.6840000,-2.6840000,14.2858000,0.0002420,-0.0002420
Kepler-174 c,1,Transit,2014,0,44.00052900,0.00026500,-0.00026500,0,0.214000,,,0,1.490,0.090,-0.090,0,,,,,,0.62,0.03,-0.03,0,,,,,384.7570000,2.6840000,-2.6840000,14.2858000,0.0002420,-0.0002420
Kepler-174 d,1,Transit,2014,0,247.35373000,0.00200100,-0.00200100,0,0.677000,,,0,2.190,0.130,-0.130,0,,,,,,0.62,0.03,-0.03,0,,,,,384.7570000,2.6840000,-2.6840000,14.2858000,0.0002420,-0.0002420
Kepler-1740 b,1,Transit,2021,0,8.17240047,,,0,,,,,3.323,,,0,,,,,,0.91,0.12,-0.05,0,0.94,0.05,-0.06,0,1061.7700000,36.6850000,-36.6850000,15.2863000,0.0004000,-0.0004000
Kepler-1741 b,1,Transit,2021,0,2.75759006,,,0,,,,,1.273,,,0,,,,,,0.42,0.04,-0.06,0,0.45,0.04,-0.06,0,270.7390000,2.7160000,-2.7160000,15.6903000,0.0006500,-0.0006500
Kepler-1742 b,1,Transit,2021,0,49.47819901,,,0,,,,,2.178,,,0,,,,,,0.85,0.24,-0.08,0,0.94,0.10,-0.12,0,669.5730000,8.9690000,-8.7390000,14.3735000,0.0002160,-0.0002160
Kepler-1743 b,1,Transit,2021,0,7.64971018,,,0,,,,,1.599,,,0,,,,,,1.61,0.26,-0.35,0,1.27,0.10,-0.15,0,538.8070000,6.1070000,-5.9750000,11.9354000,0.0001690,-0.0001690
Kepler-1744 b,1,Transit,2021,0,37.10110092,,,0,,,,,3.768,,,0,,,,,,0.85,0.23,-0.09,0,0.89,0.10,-0.10,0,1091.6300000,29.9700000,-29.9700000,15.2558000,0.0003810,-0.0003810
Kepler-1745 b,1,Transit,2021,0,3.01619005,,,0,,,,,1.929,,,0,,,,,,1.40,0.23,-0.28,0,0.99,0.07,-0.07,0,996.1050000,25.8745000,-25.8745000,14.8649000,0.0003630,-0.0003630
Kepler-1746 b,1,Transit,2021,0,321.21200560,,,0,,,,,8.935,,,0,,,,,,1.29,0.21,-0.21,0,1.09,0.10,-0.08,0,979.5410000,17.5140000,-17.5140000,13.4903000,0.0005430,-0.0005430
Kepler-1747 b,1,Transit,2021,0,6.23031998,,,0,,,,,4.265,,,0,,,,,,0.86,0.17,-0.07,0,0.98,0.07,-0.12,0,1321.3800000,60.9500000,-55.8900000,15.9687000,0.0005620,-0.0005620
Kepler-1748 b,1,Transit,2021,0,5.82352018,,,0,,,,,2.713,,,0,,,,,,0.86,0.25,-0.08,0,0.92,0.11,-0.10,0,1083.2800000,43.6200000,-40.4300000,15.8529000,0.0004960,-0.0004960
Kepler-1749 b,1,Transit,2021,0,14.53409958,,,0,,,,,1.613,,,0,,,,,,0.55,0.03,-0.04,0,0.55,0.04,-0.04,0,268.2000000,1.4035000,-1.4035000,14.6958000,0.0003570,-0.0003570
Kepler-175 b,1,Transit,2014,0,11.90351500,0.00004600,-0.00004600,0,0.105000,,,0,2.560,1.280,-1.280,0,,,,,,1.01,0.50,-0.50,0,,,,,1312.3400000,45.2900000,-42.4200000,14.9115000,0.0003800,-0.0003800
Kepler-175 c,1,Transit,2014,0,34.03525700,0.00027900,-0.00027900,0,0.213000,,,0,3.100,1.560,-1.560,0,,,,,,1.01,0.50,-0.50,0,,,,,1312.3400000,45.2900000,-42.4200000,14.9115000,0.0003800,-0.0003800
Kepler-1750 b,1,Transit,2021,0,205.91200260,,,0,,,,,6.004,,,0,,,,,,0.97,0.14,-0.07,0,0.98,0.06,-0.06,0,1497.3300000,67.9300000,-62.3700000,15.5339000,0.0004170,-0.0004170
Kepler-1751 b,1,Transit,2021,0,7.01731014,,,0,,,,,1.824,,,0,,,,,,0.97,0.30,-0.12,0,0.97,0.13,-0.12,0,1291.4700000,39.1900000,-36.9900000,15.2320000,0.0003540,-0.0003540
Kepler-1752 b,1,Transit,2021,0,56.35850143,,,0,,,,,4.541,,,0,,,,,,0.82,0.16,-0.09,0,0.82,0.10,-0.08,0,962.8880000,29.8990000,-28.1810000,15.7960000,0.0004760,-0.0004760
Kepler-1753 b,1,Transit,2021,0,16.00460052,,,0,,,,,2.227,,,0,,,,,,0.77,0.11,-0.06,0,0.86,0.06,-0.09,0,707.6880000,15.2150000,-14.5990000,15.5134000,0.0005170,-0.0005170
Kepler-1754 b,1,Transit,2021,0,8.19594955,,,0,,,,,2.440,,,0,,,,,,0.75,0.05,-0.07,0,0.73,0.07,-0.06,0,718.9450000,21.7430000,-20.5230000,15.8578000,0.0006140,-0.0006140
Kepler-1755 b,1,Transit,2021,0,24.81209946,,,0,,,,,5.917,,,0,,,,,,0.92,0.29,-0.10,0,1.00,0.13,-0.13,0,982.3830000,22.9370000,-21.9320000,14.3856000,0.0002860,-0.0002860
Kepler-1756 b,1,Transit,2021,0,2.35575008,,,0,,,,,1.472,,,0,,,,,,0.81,0.03,-0.06,0,0.78,0.05,-0.03,0,,,,15.6634000,0.0009140,-0.0009140
Kepler-1757 b,1,Transit,2021,0,19.65640068,,,0,,,,,2.947,,,0,,,,,,0.74,0.11,-0.06,0,0.83,0.07,-0.10,0,807.3080000,16.5170000,-15.8780000,15.3679000,0.0003880,-0.0003880
Kepler-1758 b,1,Transit,2021,0,9.97721004,,,0,,,,,2.571,,,0,,,,,,1.62,0.25,-0.41,0,1.03,0.09,-0.09,0,1588.4100000,75.4900000,-69.0400000,14.9449000,0.0003100,-0.0003100
Kepler-1759 b,1,Transit,2021,0,3.72023010,,,0,,,,,0.904,,,0,,,,,,0.80,0.08,-0.09,0,0.76,0.10,-0.06,0,385.3480000,3.1480000,-3.0990000,14.2601000,0.0002540,-0.0002540
Kepler-176 b,1,Transit,2014,0,5.43307400,0.00002400,-0.00002400,0,0.058000,,,0,1.430,0.730,-0.730,0,,,,,,0.89,0.46,-0.46,0,,,,,527.3210000,6.0580000,-5.9250000,14.5446000,0.0003600,-0.0003600
Kepler-176 c,1,Transit,2014,0,12.75971200,0.00003300,-0.00003300,0,0.102000,,,0,2.600,1.330,-1.330,0,,,,,,0.89,0.46,-0.46,0,,,,,527.3210000,6.0580000,-5.9250000,14.5446000,0.0003600,-0.0003600
Kepler-176 d,1,Transit,2014,0,25.75197400,0.00011500,-0.00011500,0,0.163000,,,0,2.510,1.320,-1.320,0,,,,,,0.89,0.46,-0.46,0,,,,,527.3210000,6.0580000,-5.9250000,14.5446000,0.0003600,-0.0003600
Kepler-176 e,1,Transit,2016,0,51.16579000,0.00064320,-0.00064320,0,,,,,1.450,0.120,-0.150,0,,,,,,0.83,0.07,-0.05,0,0.87,0.04,-0.05,0,527.3210000,6.0580000,-5.9250000,14.5446000,0.0003600,-0.0003600
Kepler-1760 b,1,Transit,2021,0,38.32609940,,,0,,,,,2.290,,,0,,,,,,0.90,0.06,-0.09,0,0.82,0.06,-0.03,0,,,,14.3017000,0.0006430,-0.0006430
Kepler-1761 b,1,Transit,2021,0,4.04354000,,,0,,,,,1.391,,,0,,,,,,0.53,0.04,-0.03,0,0.57,0.03,-0.04,0,221.1860000,1.1330000,-1.1330000,14.8980000,0.0003750,-0.0003750
Kepler-1762 b,1,Transit,2021,0,29.53910065,,,0,,,,,2.760,,,0,,,,,,1.24,0.39,-0.14,0,1.30,0.16,-0.20,0,1663.7400000,87.7400000,-79.5100000,15.0830000,0.0003510,-0.0003510
Kepler-1763 b,1,Transit,2021,0,1.48028004,,,0,,,,,1.147,,,0,,,,,,1.26,0.20,-0.22,0,1.03,0.09,-0.07,0,756.4860000,9.7675000,-9.7675000,13.5105000,0.0002730,-0.0002730
Kepler-1764 b,1,Transit,2021,0,70.46829987,,,0,,,,,4.555,,,0,,,,,,1.13,0.36,-0.12,0,1.16,0.16,-0.16,0,1542.4800000,61.7000000,-61.7000000,14.7454000,0.0003210,-0.0003210
Kepler-1765 b,1,Transit,2021,0,10.41889954,,,0,,,,,2.495,,,0,,,,,,1.06,0.31,-0.19,0,0.95,0.12,-0.09,0,764.4560000,13.4230000,-12.9750000,14.8213000,0.0006230,-0.0006230
Kepler-1766 b,1,Transit,2021,0,105.01499940,,,0,,,,,2.279,,,0,,,,,,1.04,0.14,-0.13,0,0.92,0.07,-0.06,0,501.2290000,4.9460000,-4.8520000,12.8705000,0.0002330,-0.0002330
Kepler-1767 b,1,Transit,2021,0,59.65829849,,,0,,,,,3.013,,,0,,,,,,0.83,0.07,-0.04,0,0.89,0.04,-0.05,0,820.5060000,19.9410000,-19.9410000,15.7151000,0.0004570,-0.0004570
Kepler-1768 b,1,Transit,2021,0,15.13589954,,,0,,,,,2.233,,,0,,,,,,1.57,0.46,-0.46,0,1.24,0.17,-0.23,0,632.7660000,5.9560000,-5.8490000,13.4376000,0.0001910,-0.0001910
Kepler-1769 b,1,Transit,2021,0,89.19349670,,,0,,,,,4.465,,,0,,,,,,1.29,0.23,-0.21,0,1.06,0.11,-0.07,0,438.4120000,4.5000000,-4.4120000,12.4450000,0.0001650,-0.0001650
Kepler-177 b,1,Transit,2013,0,36.86010000,0.00150000,-0.00140000,0,,,,,3.500,0.190,-0.150,0,5.84000,0.86000,-0.82000,0,,1.32,0.05,-0.05,0,0.92,0.03,-0.02,0,1435.4400000,42.1000000,-39.8100000,14.9414000,0.0003190,-0.0003190
Kepler-177 c,1,Transit,2013,0,49.40926000,0.00078000,-0.00077000,0,,,,,8.730,0.360,-0.340,0,14.70000,2.70000,-2.50000,0,,1.32,0.05,-0.05,0,0.92,0.03,-0.02,0,1435.4400000,42.1000000,-39.8100000,14.9414000,0.0003190,-0.0003190
Kepler-1770 b,1,Transit,2021,0,16.84189987,,,0,,,,,2.841,,,0,,,,,,1.01,0.27,-0.14,0,0.94,0.10,-0.09,0,582.9420000,5.8610000,-5.7480000,14.2972000,0.0004710,-0.0004710
Kepler-1771 b,1,Transit,2021,0,88.64399719,,,0,,,,,4.055,,,0,,,,,,0.93,0.12,-0.07,0,0.94,0.06,-0.06,0,565.7520000,,,13.7005000,0.0003860,-0.0003860
Kepler-1772 b,1,Transit,2021,0,3.21509004,,,0,,,,,2.686,,,0,,,,,,0.93,0.12,-0.07,0,0.94,0.05,-0.06,0,871.5640000,12.5020000,-12.1600000,13.3948000,0.0002480,-0.0002480
Kepler-1773 b,1,Transit,2021,0,40.80970001,,,0,,,,,3.505,,,0,,,,,,1.30,0.22,-0.13,0,1.24,0.09,-0.09,0,681.2550000,9.8400000,-9.5680000,12.9455000,0.0003510,-0.0003510
Kepler-1774 b,1,Transit,2021,0,59.77080154,,,0,,,,,3.182,,,0,,,,,,1.12,0.38,-0.15,0,1.10,0.17,-0.13,0,816.5920000,11.8120000,-11.8120000,13.8899000,0.0002380,-0.0002380
Kepler-1775 b,1,Transit,2021,0,85.65399933,,,0,,,,,3.648,,,0,,,,,,1.65,0.25,-0.38,0,1.15,0.13,-0.10,0,657.0230000,6.0880000,-5.9780000,13.2765000,0.0002110,-0.0002110
Kepler-1776 b,1,Transit,2021,0,35.01190186,,,0,,,,,2.612,,,0,,,,,,1.15,0.18,-0.14,0,1.04,0.08,-0.06,0,690.3360000,6.7705000,-6.7705000,13.5571000,0.0002450,-0.0002450
Kepler-1777 b,1,Transit,2021,0,12.18420029,,,0,,,,,2.132,,,0,,,,,,1.07,0.16,-0.12,0,0.98,0.07,-0.07,0,619.1460000,6.1395000,-6.1395000,13.9541000,0.0003210,-0.0003210
Kepler-1778 b,1,Transit,2021,0,10.08740044,,,0,,,,,3.017,,,0,,,,,,1.09,0.31,-0.13,0,1.14,0.16,-0.16,0,1276.2900000,49.7700000,-46.2300000,15.0421000,0.0003900,-0.0003900
Kepler-1779 b,1,Transit,2021,0,16.34359932,,,0,,,,,3.033,,,0,,,,,,1.06,0.16,-0.09,0,1.01,0.06,-0.06,0,908.5010000,25.5370000,-24.2010000,14.9927000,0.0004790,-0.0004790
Kepler-178 b,1,Transit,2014,0,9.57669400,0.00002100,-0.00002100,0,0.085000,,,0,2.900,1.250,-1.250,0,,,,,,1.07,0.45,-0.45,0,,,,,716.0250000,10.3690000,-10.0820000,14.5782000,0.0002730,-0.0002730
Kepler-178 c,1,Transit,2014,0,20.55280200,0.00006600,-0.00006600,0,0.142000,,,0,2.880,1.230,-1.230,0,,,,,,1.07,0.45,-0.45,0,,,,,716.0250000,10.3690000,-10.0820000,14.5782000,0.0002730,-0.0002730
